job_id,@model,@weather,@type,@north,@ch,@floor,@wwr_KL_B,@ach,@tmin,@tmax,@fabric,@glazing,BD1_HA26c_occ,BD1_TM52_C1,BD1_HA26p_occ,@job_s,@wwr_KL,@wwr_B
EP_CP_P1201_000001527,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_80,8,22,24,v1,v1,1422.5,0.22,0.162,01527,90,80
EP_CP_P1201_000001528,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_70,1,22,24,v1,v1,3390.75,0.66,0.387,01528,90,70
EP_CP_P1201_000001529,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_70,2,22,24,v1,v1,2701.5,0.559,0.308,01529,90,70
EP_CP_P1201_000001530,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_70,4,22,24,v1,v1,1787.75,0.304,0.204,01530,90,70
EP_CP_P1201_000001531,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_70,8,22,24,v1,v1,1277.5,0.193,0.146,01531,90,70
EP_CP_P1201_000001532,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_60,1,22,24,v1,v1,3345.0,0.698,0.382,01532,90,60
EP_CP_P1201_000001533,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_60,2,22,24,v1,v1,2577.25,0.527,0.294,01533,90,60
EP_CP_P1201_000001534,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_60,4,22,24,v1,v1,1625.0,0.262,0.186,01534,90,60
EP_CP_P1201_000001535,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_60,8,22,24,v1,v1,1110.75,0.161,0.127,01535,90,60
EP_CP_P1201_000001536,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_50,1,22,24,v1,v1,3291.75,0.725,0.376,01536,90,50
EP_CP_P1201_000001537,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_50,2,22,24,v1,v1,2443.75,0.483,0.279,01537,90,50
EP_CP_P1201_000001538,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_50,4,22,24,v1,v1,1446.25,0.222,0.165,01538,90,50
EP_CP_P1201_000001539,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_50,8,22,24,v1,v1,949.25,0.129,0.108,01539,90,50
EP_CP_P1201_000001540,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_40,1,22,24,v1,v1,3204.5,0.736,0.366,01540,90,40
EP_CP_P1201_000001541,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_40,2,22,24,v1,v1,2264.75,0.417,0.259,01541,90,40
EP_CP_P1201_000001542,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_40,4,22,24,v1,v1,1235.5,0.174,0.141,01542,90,40
EP_CP_P1201_000001543,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,90_40,8,22,24,v1,v1,785.25,0.09,0.09,01543,90,40
EP_CP_P1201_000001544,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_80,1,22,24,v1,v1,3406.0,0.634,0.389,01544,80,80
EP_CP_P1201_000001545,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_80,2,22,24,v1,v1,2777.75,0.571,0.317,01545,80,80
EP_CP_P1201_000001546,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_80,4,22,24,v1,v1,1907.5,0.337,0.218,01546,80,80
EP_CP_P1201_000001547,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_80,8,22,24,v1,v1,1413.0,0.219,0.161,01547,80,80
EP_CP_P1201_000001548,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_70,1,22,24,v1,v1,3381.75,0.663,0.386,01548,80,70
EP_CP_P1201_000001549,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_70,2,22,24,v1,v1,2688.25,0.556,0.307,01549,80,70
EP_CP_P1201_000001550,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_70,4,22,24,v1,v1,1779.0,0.302,0.203,01550,80,70
EP_CP_P1201_000001551,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_70,8,22,24,v1,v1,1274.0,0.193,0.145,01551,80,70
EP_CP_P1201_000001552,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_60,1,22,24,v1,v1,3331.75,0.699,0.38,01552,80,60
EP_CP_P1201_000001553,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_60,2,22,24,v1,v1,2561.5,0.524,0.292,01553,80,60
EP_CP_P1201_000001554,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_60,4,22,24,v1,v1,1614.5,0.26,0.184,01554,80,60
EP_CP_P1201_000001555,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_60,8,22,24,v1,v1,1099.75,0.16,0.126,01555,80,60
EP_CP_P1201_000001556,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_50,1,22,24,v1,v1,3278.25,0.724,0.374,01556,80,50
EP_CP_P1201_000001557,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_50,2,22,24,v1,v1,2428.25,0.477,0.277,01557,80,50
EP_CP_P1201_000001558,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_50,4,22,24,v1,v1,1434.75,0.219,0.164,01558,80,50
EP_CP_P1201_000001559,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_50,8,22,24,v1,v1,942.25,0.128,0.108,01559,80,50
EP_CP_P1201_000001560,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_40,1,22,24,v1,v1,3192.25,0.735,0.364,01560,80,40
EP_CP_P1201_000001561,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_40,2,22,24,v1,v1,2241.75,0.409,0.256,01561,80,40
EP_CP_P1201_000001562,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_40,4,22,24,v1,v1,1224.5,0.171,0.14,01562,80,40
EP_CP_P1201_000001563,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,80_40,8,22,24,v1,v1,785.25,0.089,0.09,01563,80,40
EP_CP_P1201_000001564,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_70,1,22,24,v1,v1,3373.75,0.666,0.385,01564,70,70
EP_CP_P1201_000001565,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_70,2,22,24,v1,v1,2672.5,0.551,0.305,01565,70,70
EP_CP_P1201_000001566,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_70,4,22,24,v1,v1,1768.25,0.299,0.202,01566,70,70
EP_CP_P1201_000001567,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_70,8,22,24,v1,v1,1262.25,0.191,0.144,01567,70,70
EP_CP_P1201_000001568,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_60,1,22,24,v1,v1,3322.5,0.7,0.379,01568,70,60
EP_CP_P1201_000001569,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_60,2,22,24,v1,v1,2548.5,0.518,0.291,01569,70,60
EP_CP_P1201_000001570,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_60,4,22,24,v1,v1,1599.25,0.257,0.183,01570,70,60
EP_CP_P1201_000001571,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_60,8,22,24,v1,v1,1092.0,0.159,0.125,01571,70,60
EP_CP_P1201_000001572,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_50,1,22,24,v1,v1,3264.25,0.723,0.373,01572,70,50
EP_CP_P1201_000001573,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_50,2,22,24,v1,v1,2407.75,0.472,0.275,01573,70,50
EP_CP_P1201_000001574,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_50,4,22,24,v1,v1,1420.75,0.217,0.162,01574,70,50
EP_CP_P1201_000001575,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_50,8,22,24,v1,v1,935.25,0.127,0.107,01575,70,50
EP_CP_P1201_000001576,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_40,1,22,24,v1,v1,3179.0,0.734,0.363,01576,70,40
EP_CP_P1201_000001577,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_40,2,22,24,v1,v1,2221.25,0.401,0.254,01577,70,40
EP_CP_P1201_000001578,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_40,4,22,24,v1,v1,1211.25,0.169,0.138,01578,70,40
EP_CP_P1201_000001579,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,70_40,8,22,24,v1,v1,774.75,0.087,0.088,01579,70,40
EP_CP_P1201_000001580,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_60,1,22,24,v1,v1,3313.75,0.7,0.378,01580,60,60
EP_CP_P1201_000001581,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_60,2,22,24,v1,v1,2531.0,0.513,0.289,01581,60,60
EP_CP_P1201_000001582,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_60,4,22,24,v1,v1,1590.25,0.255,0.182,01582,60,60
EP_CP_P1201_000001583,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_60,8,22,24,v1,v1,1092.0,0.159,0.125,01583,60,60
EP_CP_P1201_000001584,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_50,1,22,24,v1,v1,3250.0,0.724,0.371,01584,60,50
EP_CP_P1201_000001585,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_50,2,22,24,v1,v1,2391.75,0.466,0.273,01585,60,50
EP_CP_P1201_000001586,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_50,4,22,24,v1,v1,1411.0,0.215,0.161,01586,60,50
EP_CP_P1201_000001587,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_50,8,22,24,v1,v1,930.25,0.126,0.106,01587,60,50
EP_CP_P1201_000001588,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_40,1,22,24,v1,v1,3164.0,0.732,0.361,01588,60,40
EP_CP_P1201_000001589,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_40,2,22,24,v1,v1,2196.25,0.389,0.251,01589,60,40
EP_CP_P1201_000001590,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_40,4,22,24,v1,v1,1201.0,0.166,0.137,01590,60,40
EP_CP_P1201_000001591,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,60_40,8,22,24,v1,v1,769.5,0.087,0.088,01591,60,40
EP_CP_P1201_000001592,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,50_50,1,22,24,v1,v1,3236.0,0.722,0.369,01592,50,50
EP_CP_P1201_000001593,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,50_50,2,22,24,v1,v1,2373.0,0.46,0.271,01593,50,50
EP_CP_P1201_000001594,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,50_50,4,22,24,v1,v1,1398.25,0.212,0.16,01594,50,50
EP_CP_P1201_000001595,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,50_50,8,22,24,v1,v1,923.75,0.125,0.105,01595,50,50
EP_CP_P1201_000001596,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,50_40,1,22,24,v1,v1,3150.0,0.728,0.36,01596,50,40
EP_CP_P1201_000001597,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,50_40,2,22,24,v1,v1,2171.25,0.381,0.248,01597,50,40
EP_CP_P1201_000001598,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,50_40,4,22,24,v1,v1,1186.25,0.164,0.135,01598,50,40
EP_CP_P1201_000001599,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Mid_Floor,50_40,8,22,24,v1,v1,759.25,0.086,0.087,01599,50,40
EP_CP_P1201_000001600,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_90,1,22,24,v1,v1,3163.25,0.543,0.361,01600,90,90
EP_CP_P1201_000001601,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_90,2,22,24,v1,v1,2680.0,0.506,0.306,01601,90,90
EP_CP_P1201_000001602,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_90,4,22,24,v1,v1,2041.75,0.375,0.233,01602,90,90
EP_CP_P1201_000001603,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_90,8,22,24,v1,v1,1651.75,0.279,0.189,01603,90,90
EP_CP_P1201_000001604,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_80,1,22,24,v1,v1,3136.75,0.559,0.358,01604,90,80
EP_CP_P1201_000001605,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_80,2,22,24,v1,v1,2626.0,0.502,0.3,01605,90,80
EP_CP_P1201_000001606,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_80,4,22,24,v1,v1,1972.0,0.362,0.225,01606,90,80
EP_CP_P1201_000001607,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_80,8,22,24,v1,v1,1569.75,0.262,0.179,01607,90,80
EP_CP_P1201_000001608,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_70,1,22,24,v1,v1,3103.25,0.573,0.354,01608,90,70
EP_CP_P1201_000001609,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_70,2,22,24,v1,v1,2565.0,0.498,0.293,01609,90,70
EP_CP_P1201_000001610,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_70,4,22,24,v1,v1,1891.25,0.344,0.216,01610,90,70
EP_CP_P1201_000001611,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_70,8,22,24,v1,v1,1477.75,0.243,0.169,01611,90,70
EP_CP_P1201_000001612,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_60,1,22,24,v1,v1,3058.0,0.584,0.349,01612,90,60
EP_CP_P1201_000001613,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_60,2,22,24,v1,v1,2482.25,0.492,0.283,01613,90,60
EP_CP_P1201_000001614,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_60,4,22,24,v1,v1,1794.75,0.323,0.205,01614,90,60
EP_CP_P1201_000001615,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_60,8,22,24,v1,v1,1375.25,0.221,0.157,01615,90,60
EP_CP_P1201_000001616,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_50,1,22,24,v1,v1,3006.5,0.592,0.343,01616,90,50
EP_CP_P1201_000001617,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_50,2,22,24,v1,v1,2396.25,0.475,0.274,01617,90,50
EP_CP_P1201_000001618,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_50,4,22,24,v1,v1,1685.75,0.298,0.192,01618,90,50
EP_CP_P1201_000001619,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_50,8,22,24,v1,v1,1259.25,0.199,0.144,01619,90,50
EP_CP_P1201_000001620,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_40,1,22,24,v1,v1,2950.75,0.599,0.337,01620,90,40
EP_CP_P1201_000001621,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_40,2,22,24,v1,v1,2295.75,0.451,0.262,01621,90,40
EP_CP_P1201_000001622,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_40,4,22,24,v1,v1,1558.0,0.267,0.178,01622,90,40
EP_CP_P1201_000001623,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,90_40,8,22,24,v1,v1,1132.5,0.174,0.129,01623,90,40
EP_CP_P1201_000001624,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_80,1,22,24,v1,v1,3133.5,0.559,0.358,01624,80,80
EP_CP_P1201_000001625,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_80,2,22,24,v1,v1,2621.5,0.5,0.299,01625,80,80
EP_CP_P1201_000001626,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_80,4,22,24,v1,v1,1963.75,0.361,0.224,01626,80,80
EP_CP_P1201_000001627,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_80,8,22,24,v1,v1,1559.75,0.261,0.178,01627,80,80
EP_CP_P1201_000001628,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_70,1,22,24,v1,v1,3100.75,0.573,0.354,01628,80,70
EP_CP_P1201_000001629,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_70,2,22,24,v1,v1,2559.75,0.497,0.292,01629,80,70
EP_CP_P1201_000001630,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_70,4,22,24,v1,v1,1886.5,0.343,0.215,01630,80,70
EP_CP_P1201_000001631,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_70,8,22,24,v1,v1,1475.25,0.243,0.168,01631,80,70
EP_CP_P1201_000001632,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_60,1,22,24,v1,v1,3053.0,0.584,0.349,01632,80,60
EP_CP_P1201_000001633,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_60,2,22,24,v1,v1,2477.0,0.491,0.283,01633,80,60
EP_CP_P1201_000001634,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_60,4,22,24,v1,v1,1786.25,0.322,0.204,01634,80,60
EP_CP_P1201_000001635,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_60,8,22,24,v1,v1,1365.0,0.22,0.156,01635,80,60
EP_CP_P1201_000001636,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_50,1,22,24,v1,v1,3002.75,0.592,0.343,01636,80,50
EP_CP_P1201_000001637,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_50,2,22,24,v1,v1,2390.25,0.474,0.273,01637,80,50
EP_CP_P1201_000001638,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_50,4,22,24,v1,v1,1681.25,0.297,0.192,01638,80,50
EP_CP_P1201_000001639,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_50,8,22,24,v1,v1,1255.75,0.198,0.143,01639,80,50
EP_CP_P1201_000001640,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_40,1,22,24,v1,v1,2943.25,0.599,0.336,01640,80,40
EP_CP_P1201_000001641,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_40,2,22,24,v1,v1,2286.75,0.448,0.261,01641,80,40
EP_CP_P1201_000001642,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_40,4,22,24,v1,v1,1548.25,0.265,0.177,01642,80,40
EP_CP_P1201_000001643,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,80_40,8,22,24,v1,v1,1128.25,0.173,0.129,01643,80,40
EP_CP_P1201_000001644,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_70,1,22,24,v1,v1,3096.25,0.572,0.353,01644,70,70
EP_CP_P1201_000001645,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_70,2,22,24,v1,v1,2554.25,0.496,0.292,01645,70,70
EP_CP_P1201_000001646,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_70,4,22,24,v1,v1,1880.75,0.342,0.215,01646,70,70
EP_CP_P1201_000001647,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_70,8,22,24,v1,v1,1471.0,0.243,0.168,01647,70,70
EP_CP_P1201_000001648,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_60,1,22,24,v1,v1,3045.25,0.584,0.348,01648,70,60
EP_CP_P1201_000001649,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_60,2,22,24,v1,v1,2470.75,0.488,0.282,01649,70,60
EP_CP_P1201_000001650,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_60,4,22,24,v1,v1,1782.5,0.321,0.203,01650,70,60
EP_CP_P1201_000001651,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_60,8,22,24,v1,v1,1361.25,0.22,0.155,01651,70,60
EP_CP_P1201_000001652,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_50,1,22,24,v1,v1,3000.0,0.591,0.342,01652,70,50
EP_CP_P1201_000001653,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_50,2,22,24,v1,v1,2382.5,0.472,0.272,01653,70,50
EP_CP_P1201_000001654,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_50,4,22,24,v1,v1,1674.0,0.295,0.191,01654,70,50
EP_CP_P1201_000001655,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_50,8,22,24,v1,v1,1248.5,0.197,0.143,01655,70,50
EP_CP_P1201_000001656,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_40,1,22,24,v1,v1,2937.0,0.598,0.335,01656,70,40
EP_CP_P1201_000001657,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_40,2,22,24,v1,v1,2278.5,0.446,0.26,01657,70,40
EP_CP_P1201_000001658,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_40,4,22,24,v1,v1,1543.25,0.264,0.176,01658,70,40
EP_CP_P1201_000001659,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,70_40,8,22,24,v1,v1,1123.5,0.172,0.128,01659,70,40
EP_CP_P1201_000001660,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_60,1,22,24,v1,v1,3040.75,0.583,0.347,01660,60,60
EP_CP_P1201_000001661,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_60,2,22,24,v1,v1,2464.75,0.487,0.281,01661,60,60
EP_CP_P1201_000001662,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_60,4,22,24,v1,v1,1773.25,0.319,0.202,01662,60,60
EP_CP_P1201_000001663,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_60,8,22,24,v1,v1,1360.25,0.219,0.155,01663,60,60
EP_CP_P1201_000001664,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_50,1,22,24,v1,v1,2994.25,0.59,0.342,01664,60,50
EP_CP_P1201_000001665,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_50,2,22,24,v1,v1,2376.0,0.47,0.271,01665,60,50
EP_CP_P1201_000001666,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_50,4,22,24,v1,v1,1665.5,0.294,0.19,01666,60,50
EP_CP_P1201_000001667,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_50,8,22,24,v1,v1,1239.75,0.196,0.142,01667,60,50
EP_CP_P1201_000001668,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_40,1,22,24,v1,v1,2930.75,0.597,0.335,01668,60,40
EP_CP_P1201_000001669,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_40,2,22,24,v1,v1,2274.5,0.443,0.26,01669,60,40
EP_CP_P1201_000001670,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_40,4,22,24,v1,v1,1534.75,0.262,0.175,01670,60,40
EP_CP_P1201_000001671,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,60_40,8,22,24,v1,v1,1114.0,0.171,0.127,01671,60,40
EP_CP_P1201_000001672,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,50_50,1,22,24,v1,v1,2989.75,0.589,0.341,01672,50,50
EP_CP_P1201_000001673,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,50_50,2,22,24,v1,v1,2369.25,0.469,0.27,01673,50,50
EP_CP_P1201_000001674,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,50_50,4,22,24,v1,v1,1658.75,0.293,0.189,01674,50,50
EP_CP_P1201_000001675,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,50_50,8,22,24,v1,v1,1240.5,0.195,0.142,01675,50,50
EP_CP_P1201_000001676,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,50_40,1,22,24,v1,v1,2925.0,0.596,0.334,01676,50,40
EP_CP_P1201_000001677,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,50_40,2,22,24,v1,v1,2265.5,0.44,0.259,01677,50,40
EP_CP_P1201_000001678,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,50_40,4,22,24,v1,v1,1528.25,0.261,0.174,01678,50,40
EP_CP_P1201_000001679,CP_P1201,GTW_DSY1,1B2P,270.0,2.5,Top_Floor,50_40,8,22,24,v1,v1,1109.75,0.17,0.127,01679,50,40
EP_CP_P1201_000001680,CP_P1201,GTW_DSY1,1B2P,315.0,2.5,Ground_Floor,90_90,1,22,24,v1,v1,2686.5,0.556,0.307,01680,90,90
EP_CP_P1201_000001681,CP_P1201,GTW_DSY1,1B2P,315.0,2.5,Ground_Floor,90_90,2,22,24,v1,v1,1987.25,0.354,0.227,01681,90,90
EP_CP_P1201_000001682,CP_P1201,GTW_DSY1,1B2P,315.0,2.5,Ground_Floor,90_90,4,22,24,v1,v1,1271.0,0.205,0.145,01682,90,90
EP_CP_P1201_000001683,CP_P1201,GTW_DSY1,1B2P,315.0,2.5,Ground_Floor,90_90,8,22,24,v1,v1,907.5,0.126,0.104,01683,90,90
EP_CP_P1201_000001684,CP_P1201,GTW_DSY1,1B2P,315.0,2.5,Ground_Floor,90_80,1,22,24,v1,v1,2628.5,0.544,0.3,01684,90,80
EP_CP_P1201_000001685,CP_P1201,GTW_DSY1,1B2P,315.0,2.5,Ground_Floor,90_80,2,22,24,v1,v1,1897.0,0.325,0.217,01685,90,80
EP_CP_P1201_000001686,CP_P1201,GTW_DSY1,1B2P,315.0,2.5,Ground_Floor,90_80,4,22,24,v1,v1,1172.25,0.18,0.134,01686,90,80
