job_id,@job_s,@model,@weather,@north,@floor,@ach,@wwr_KL,@wwr_B,BD1_HA26p_occ
EP_CP_P1201_000001014,01014,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,70,50,0.143
EP_CP_P1201_000001015,01015,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,70,50,0.1
EP_CP_P1201_000001016,01016,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,70,40,0.324
EP_CP_P1201_000001017,01017,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,70,40,0.208
EP_CP_P1201_000001018,01018,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,70,40,0.121
EP_CP_P1201_000001019,01019,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,70,40,0.08
EP_CP_P1201_000001020,01020,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,60,60,0.349
EP_CP_P1201_000001021,01021,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,60,60,0.254
EP_CP_P1201_000001022,01022,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,60,60,0.16
EP_CP_P1201_000001023,01023,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,60,60,0.117
EP_CP_P1201_000001024,01024,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,60,50,0.338
EP_CP_P1201_000001025,01025,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,60,50,0.233
EP_CP_P1201_000001026,01026,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,60,50,0.142
EP_CP_P1201_000001027,01027,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,60,50,0.099
EP_CP_P1201_000001028,01028,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,60,40,0.321
EP_CP_P1201_000001029,01029,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,60,40,0.206
EP_CP_P1201_000001030,01030,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,60,40,0.12
EP_CP_P1201_000001031,01031,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,60,40,0.079
EP_CP_P1201_000001032,01032,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,50,50,0.336
EP_CP_P1201_000001033,01033,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,50,50,0.231
EP_CP_P1201_000001034,01034,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,50,50,0.141
EP_CP_P1201_000001035,01035,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,50,50,0.099
EP_CP_P1201_000001036,01036,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,50,40,0.319
EP_CP_P1201_000001037,01037,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,50,40,0.203
EP_CP_P1201_000001038,01038,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,50,40,0.119
EP_CP_P1201_000001039,01039,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,50,40,0.079
EP_CP_P1201_000001040,01040,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,90,90,0.399
EP_CP_P1201_000001041,01041,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,90,90,0.345
EP_CP_P1201_000001042,01042,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,90,90,0.244
EP_CP_P1201_000001043,01043,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,90,90,0.184
EP_CP_P1201_000001044,01044,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,90,80,0.398
EP_CP_P1201_000001045,01045,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,90,80,0.338
EP_CP_P1201_000001046,01046,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,90,80,0.232
EP_CP_P1201_000001047,01047,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,90,80,0.172
EP_CP_P1201_000001048,01048,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,90,70,0.397
EP_CP_P1201_000001049,01049,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,90,70,0.33
EP_CP_P1201_000001050,01050,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,90,70,0.217
EP_CP_P1201_000001051,01051,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,90,70,0.159
EP_CP_P1201_000001052,01052,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,90,60,0.394
EP_CP_P1201_000001053,01053,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,90,60,0.317
EP_CP_P1201_000001054,01054,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,90,60,0.2
EP_CP_P1201_000001055,01055,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,90,60,0.143
EP_CP_P1201_000001056,01056,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,90,50,0.391
EP_CP_P1201_000001057,01057,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,90,50,0.302
EP_CP_P1201_000001058,01058,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,90,50,0.181
EP_CP_P1201_000001059,01059,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,90,50,0.125
EP_CP_P1201_000001060,01060,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,90,40,0.385
EP_CP_P1201_000001061,01061,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,90,40,0.282
EP_CP_P1201_000001062,01062,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,90,40,0.157
EP_CP_P1201_000001063,01063,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,90,40,0.102
EP_CP_P1201_000001064,01064,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,80,80,0.398
EP_CP_P1201_000001065,01065,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,80,80,0.337
EP_CP_P1201_000001066,01066,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,80,80,0.231
EP_CP_P1201_000001067,01067,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,80,80,0.172
EP_CP_P1201_000001068,01068,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,80,70,0.396
EP_CP_P1201_000001069,01069,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,80,70,0.328
EP_CP_P1201_000001070,01070,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,80,70,0.216
EP_CP_P1201_000001071,01071,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,80,70,0.158
EP_CP_P1201_000001072,01072,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,80,60,0.393
EP_CP_P1201_000001073,01073,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,80,60,0.316
EP_CP_P1201_000001074,01074,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,80,60,0.198
EP_CP_P1201_000001075,01075,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,80,60,0.142
EP_CP_P1201_000001076,01076,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,80,50,0.39
EP_CP_P1201_000001077,01077,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,80,50,0.301
EP_CP_P1201_000001078,01078,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,80,50,0.18
EP_CP_P1201_000001079,01079,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,80,50,0.125
EP_CP_P1201_000001080,01080,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,80,40,0.384
EP_CP_P1201_000001081,01081,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,80,40,0.28
EP_CP_P1201_000001082,01082,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,80,40,0.156
EP_CP_P1201_000001083,01083,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,80,40,0.101
EP_CP_P1201_000001084,01084,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,70,70,0.396
EP_CP_P1201_000001085,01085,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,70,70,0.327
EP_CP_P1201_000001086,01086,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,70,70,0.215
EP_CP_P1201_000001087,01087,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,70,70,0.158
EP_CP_P1201_000001088,01088,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,70,60,0.393
EP_CP_P1201_000001089,01089,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,70,60,0.314
EP_CP_P1201_000001090,01090,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,70,60,0.197
EP_CP_P1201_000001091,01091,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,70,60,0.141
EP_CP_P1201_000001092,01092,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,70,50,0.389
EP_CP_P1201_000001093,01093,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,70,50,0.299
EP_CP_P1201_000001094,01094,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,70,50,0.178
EP_CP_P1201_000001095,01095,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,70,50,0.124
EP_CP_P1201_000001096,01096,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,70,40,0.383
EP_CP_P1201_000001097,01097,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,70,40,0.278
EP_CP_P1201_000001098,01098,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,70,40,0.155
EP_CP_P1201_000001099,01099,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,70,40,0.101
EP_CP_P1201_000001100,01100,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,60,60,0.392
EP_CP_P1201_000001101,01101,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,60,60,0.312
EP_CP_P1201_000001102,01102,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,60,60,0.196
EP_CP_P1201_000001103,01103,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,60,60,0.141
EP_CP_P1201_000001104,01104,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,60,50,0.388
EP_CP_P1201_000001105,01105,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,60,50,0.297
EP_CP_P1201_000001106,01106,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,60,50,0.177
EP_CP_P1201_000001107,01107,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,60,50,0.123
EP_CP_P1201_000001108,01108,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,60,40,0.382
EP_CP_P1201_000001109,01109,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,60,40,0.274
EP_CP_P1201_000001110,01110,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,60,40,0.153
EP_CP_P1201_000001111,01111,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,60,40,0.1
EP_CP_P1201_000001112,01112,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,50,50,0.387
EP_CP_P1201_000001113,01113,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,50,50,0.294
EP_CP_P1201_000001114,01114,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,50,50,0.175
EP_CP_P1201_000001115,01115,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,50,50,0.123
EP_CP_P1201_000001116,01116,CP_P1201,GTW_DSY1,180.0,Mid_Floor,1,50,40,0.38
EP_CP_P1201_000001117,01117,CP_P1201,GTW_DSY1,180.0,Mid_Floor,2,50,40,0.272
EP_CP_P1201_000001118,01118,CP_P1201,GTW_DSY1,180.0,Mid_Floor,4,50,40,0.152
EP_CP_P1201_000001119,01119,CP_P1201,GTW_DSY1,180.0,Mid_Floor,8,50,40,0.099
EP_CP_P1201_000001120,01120,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,90,90,0.374
EP_CP_P1201_000001121,01121,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,90,90,0.32
EP_CP_P1201_000001122,01122,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,90,90,0.245
EP_CP_P1201_000001123,01123,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,90,90,0.197
EP_CP_P1201_000001124,01124,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,90,80,0.372
EP_CP_P1201_000001125,01125,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,90,80,0.315
EP_CP_P1201_000001126,01126,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,90,80,0.236
EP_CP_P1201_000001127,01127,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,90,80,0.189
EP_CP_P1201_000001128,01128,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,90,70,0.369
EP_CP_P1201_000001129,01129,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,90,70,0.309
EP_CP_P1201_000001130,01130,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,90,70,0.227
EP_CP_P1201_000001131,01131,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,90,70,0.179
EP_CP_P1201_000001132,01132,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,90,60,0.365
EP_CP_P1201_000001133,01133,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,90,60,0.299
EP_CP_P1201_000001134,01134,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,90,60,0.216
EP_CP_P1201_000001135,01135,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,90,60,0.168
EP_CP_P1201_000001136,01136,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,90,50,0.361
EP_CP_P1201_000001137,01137,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,90,50,0.29
EP_CP_P1201_000001138,01138,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,90,50,0.205
EP_CP_P1201_000001139,01139,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,90,50,0.155
EP_CP_P1201_000001140,01140,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,90,40,0.353
EP_CP_P1201_000001141,01141,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,90,40,0.279
EP_CP_P1201_000001142,01142,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,90,40,0.19
EP_CP_P1201_000001143,01143,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,90,40,0.141
EP_CP_P1201_000001144,01144,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,80,80,0.371
EP_CP_P1201_000001145,01145,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,80,80,0.315
EP_CP_P1201_000001146,01146,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,80,80,0.236
EP_CP_P1201_000001147,01147,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,80,80,0.189
EP_CP_P1201_000001148,01148,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,80,70,0.369
EP_CP_P1201_000001149,01149,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,80,70,0.308
EP_CP_P1201_000001150,01150,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,80,70,0.226
EP_CP_P1201_000001151,01151,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,80,70,0.178
EP_CP_P1201_000001152,01152,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,80,60,0.365
EP_CP_P1201_000001153,01153,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,80,60,0.299
EP_CP_P1201_000001154,01154,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,80,60,0.215
EP_CP_P1201_000001155,01155,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,80,60,0.167
EP_CP_P1201_000001156,01156,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,80,50,0.36
EP_CP_P1201_000001157,01157,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,80,50,0.29
EP_CP_P1201_000001158,01158,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,80,50,0.204
EP_CP_P1201_000001159,01159,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,80,50,0.155
EP_CP_P1201_000001160,01160,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,80,40,0.353
EP_CP_P1201_000001161,01161,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,80,40,0.278
EP_CP_P1201_000001162,01162,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,80,40,0.189
EP_CP_P1201_000001163,01163,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,80,40,0.141
EP_CP_P1201_000001164,01164,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,70,70,0.368
EP_CP_P1201_000001165,01165,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,70,70,0.307
EP_CP_P1201_000001166,01166,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,70,70,0.226
EP_CP_P1201_000001167,01167,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,70,70,0.178
EP_CP_P1201_000001168,01168,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,70,60,0.364
EP_CP_P1201_000001169,01169,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,70,60,0.298
EP_CP_P1201_000001170,01170,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,70,60,0.214
EP_CP_P1201_000001171,01171,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,70,60,0.166
EP_CP_P1201_000001172,01172,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,70,50,0.359
EP_CP_P1201_000001173,01173,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,70,50,0.289
EP_CP_P1201_000001174,01174,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,70,50,0.204
EP_CP_P1201_000001175,01175,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,70,50,0.154
EP_CP_P1201_000001176,01176,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,70,40,0.352
EP_CP_P1201_000001177,01177,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,70,40,0.277
EP_CP_P1201_000001178,01178,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,70,40,0.189
EP_CP_P1201_000001179,01179,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,70,40,0.14
EP_CP_P1201_000001180,01180,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,60,60,0.363
EP_CP_P1201_000001181,01181,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,60,60,0.297
EP_CP_P1201_000001182,01182,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,60,60,0.214
EP_CP_P1201_000001183,01183,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,60,60,0.166
EP_CP_P1201_000001184,01184,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,60,50,0.359
EP_CP_P1201_000001185,01185,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,60,50,0.288
EP_CP_P1201_000001186,01186,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,60,50,0.203
EP_CP_P1201_000001187,01187,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,60,50,0.154
EP_CP_P1201_000001188,01188,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,60,40,0.351
EP_CP_P1201_000001189,01189,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,60,40,0.276
EP_CP_P1201_000001190,01190,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,60,40,0.188
EP_CP_P1201_000001191,01191,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,60,40,0.14
EP_CP_P1201_000001192,01192,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,50,50,0.358
EP_CP_P1201_000001193,01193,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,50,50,0.288
EP_CP_P1201_000001194,01194,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,50,50,0.202
EP_CP_P1201_000001195,01195,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,50,50,0.154
EP_CP_P1201_000001196,01196,CP_P1201,GTW_DSY1,180.0,Top_Floor,1,50,40,0.349
EP_CP_P1201_000001197,01197,CP_P1201,GTW_DSY1,180.0,Top_Floor,2,50,40,0.275
EP_CP_P1201_000001198,01198,CP_P1201,GTW_DSY1,180.0,Top_Floor,4,50,40,0.187
EP_CP_P1201_000001199,01199,CP_P1201,GTW_DSY1,180.0,Top_Floor,8,50,40,0.139
EP_CP_P1201_000001200,01200,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,90,90,0.37
EP_CP_P1201_000001201,01201,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,90,90,0.302
EP_CP_P1201_000001202,01202,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,90,90,0.209
EP_CP_P1201_000001203,01203,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,90,90,0.16
EP_CP_P1201_000001204,01204,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,90,80,0.366
EP_CP_P1201_000001205,01205,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,90,80,0.292
EP_CP_P1201_000001206,01206,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,90,80,0.195
EP_CP_P1201_000001207,01207,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,90,80,0.147
EP_CP_P1201_000001208,01208,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,90,70,0.36
EP_CP_P1201_000001209,01209,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,90,70,0.28
EP_CP_P1201_000001210,01210,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,90,70,0.18
EP_CP_P1201_000001211,01211,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,90,70,0.13
EP_CP_P1201_000001212,01212,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,90,60,0.352
EP_CP_P1201_000001213,01213,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,90,60,0.263
EP_CP_P1201_000001214,01214,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,90,60,0.162
EP_CP_P1201_000001215,01215,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,90,60,0.114
EP_CP_P1201_000001216,01216,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,90,50,0.342
EP_CP_P1201_000001217,01217,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,90,50,0.243
EP_CP_P1201_000001218,01218,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,90,50,0.144
EP_CP_P1201_000001219,01219,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,90,50,0.098
EP_CP_P1201_000001220,01220,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,90,40,0.324
EP_CP_P1201_000001221,01221,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,90,40,0.215
EP_CP_P1201_000001222,01222,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,90,40,0.121
EP_CP_P1201_000001223,01223,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,90,40,0.082
EP_CP_P1201_000001224,01224,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,80,80,0.365
EP_CP_P1201_000001225,01225,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,80,80,0.291
EP_CP_P1201_000001226,01226,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,80,80,0.194
EP_CP_P1201_000001227,01227,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,80,80,0.145
EP_CP_P1201_000001228,01228,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,80,70,0.359
EP_CP_P1201_000001229,01229,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,80,70,0.278
EP_CP_P1201_000001230,01230,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,80,70,0.179
EP_CP_P1201_000001231,01231,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,80,70,0.13
EP_CP_P1201_000001232,01232,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,80,60,0.351
EP_CP_P1201_000001233,01233,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,80,60,0.261
EP_CP_P1201_000001234,01234,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,80,60,0.161
EP_CP_P1201_000001235,01235,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,80,60,0.113
EP_CP_P1201_000001236,01236,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,80,50,0.341
EP_CP_P1201_000001237,01237,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,80,50,0.241
EP_CP_P1201_000001238,01238,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,80,50,0.142
EP_CP_P1201_000001239,01239,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,80,50,0.098
EP_CP_P1201_000001240,01240,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,80,40,0.322
EP_CP_P1201_000001241,01241,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,80,40,0.212
EP_CP_P1201_000001242,01242,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,80,40,0.121
EP_CP_P1201_000001243,01243,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,80,40,0.082
EP_CP_P1201_000001244,01244,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,70,70,0.358
EP_CP_P1201_000001245,01245,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,70,70,0.277
EP_CP_P1201_000001246,01246,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,70,70,0.178
EP_CP_P1201_000001247,01247,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,70,70,0.129
EP_CP_P1201_000001248,01248,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,70,60,0.35
EP_CP_P1201_000001249,01249,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,70,60,0.26
EP_CP_P1201_000001250,01250,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,70,60,0.159
EP_CP_P1201_000001251,01251,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,70,60,0.113
EP_CP_P1201_000001252,01252,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,70,50,0.339
EP_CP_P1201_000001253,01253,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,70,50,0.239
EP_CP_P1201_000001254,01254,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,70,50,0.141
EP_CP_P1201_000001255,01255,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,70,50,0.097
EP_CP_P1201_000001256,01256,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,70,40,0.321
EP_CP_P1201_000001257,01257,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,70,40,0.21
EP_CP_P1201_000001258,01258,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,70,40,0.12
EP_CP_P1201_000001259,01259,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,70,40,0.081
EP_CP_P1201_000001260,01260,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,60,60,0.348
EP_CP_P1201_000001261,01261,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,60,60,0.258
EP_CP_P1201_000001262,01262,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,60,60,0.159
EP_CP_P1201_000001263,01263,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,60,60,0.112
EP_CP_P1201_000001264,01264,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,60,50,0.337
EP_CP_P1201_000001265,01265,CP_P1201,GTW_DSY1,225.0,Ground_Floor,2,60,50,0.238
EP_CP_P1201_000001266,01266,CP_P1201,GTW_DSY1,225.0,Ground_Floor,4,60,50,0.14
EP_CP_P1201_000001267,01267,CP_P1201,GTW_DSY1,225.0,Ground_Floor,8,60,50,0.097
EP_CP_P1201_000001268,01268,CP_P1201,GTW_DSY1,225.0,Ground_Floor,1,60,40,0.319
